trade_id,side,entry_id,level_snapshot,trend_mode_at_entry,exit_reason,entry_time,exit_time,entry_price,exit_price,bars_held,hold_minutes,pnl_abs,pnl_pct,ended_profit,ended_loss,mfe_abs_trade,mae_abs_trade,mfe_pct_trade,mae_pct_trade,max_favorable_pct_path,max_adverse_pct_path,bar_of_max_favorable,bar_of_max_adverse,minutes_to_max_favorable,minutes_to_max_adverse,first_move,first_adverse_bar,first_favorable_bar,first_material_adverse_bar,first_material_favorable_bar,first_adverse_minutes,first_favorable_minutes,first_material_adverse_minutes,first_material_favorable_minutes,underwater_bars,underwater_minutes,underwater_ratio,max_consecutive_underwater_bars,max_consecutive_underwater_minutes,avg_underwater_close_pct
244,short,Short1,1,0,MFEProtect S1,2024-09-10 18:45:00,2024-09-11 17:00:00,57581.96,57643.85,89,1335,-1.6944598900651389,-0.107366180433821,False,True,2036.7699999999968,-462.4000000000015,3.537166848783885,-0.8030292820876564,3.537166848783885,0.8030292820876564,79,3,1200,60,same_bar,0,0.0,2.0,26.0,15,15.0,45.0,405.0,20,300,0.2247191011235955,7,105,-0.18678766752642684
245,short,Short2,2,0,MFEProtect S2,2024-09-10 18:45:00,2024-09-11 17:00:00,57581.96,57643.85,89,1335,-6.777595205040622,-0.107366180433821,False,True,2036.7699999999968,-462.4000000000015,3.537166848783885,-0.8030292820876564,3.537166848783885,0.8030292820876564,79,3,1200,60,same_bar,0,0.0,2.0,26.0,15,15.0,45.0,405.0,20,300,0.2247191011235955,7,105,-0.18678766752642684
246,short,Short1,1,0,NoProgress S1,2024-09-11 20:00:00,2024-09-12 20:00:00,57579.97,58174.13,96,1440,-12.600977760116002,-1.021347461491895,False,True,368.8700000000026,-1008.0299999999988,0.6406220774342234,-1.750660863491243,0.6406220774342234,1.750660863491243,8,73,135,1110,same_bar,0,0.0,17.0,3.0,15,15.0,270.0,60.0,78,1170,0.8125,58,870,-0.8028250279679011
247,short,Short1,1,0,NoProgress S1,2024-09-13 16:00:00,2024-09-14 16:00:00,59584.26,59922.02,96,1440,-7.105791850621705,-0.563665911129152,False,True,272.25,-1040.739999999998,0.4569159707614057,-1.7466693385132213,0.4569159707614057,1.7466693385132213,2,26,45,405,same_bar,0,0.0,6.0,,15,15.0,105.0,,90,1350,0.9375,87,1305,-0.8179214518136873
248,short,Short2,2,0,MFEProtect S2,2024-09-13 19:30:00,2024-09-14 18:30:00,59899.96,59760.04,92,1380,9.311314116751758,0.2341363894669434,True,False,499.9599999999991,-725.0400000000009,0.8346583203060556,-1.2104181705630537,0.8346583203060556,1.2104181705630535,89,12,1350,195,same_bar,0,0.0,5.0,89.0,15,15.0,90.0,1350.0,63,945,0.6847826086956522,55,825,-0.5046602198753904
249,short,Short1,1,0,MFEProtect S1,2024-09-15 01:30:00,2024-09-15 19:00:00,60186.42,60041.31,70,1050,2.41770158962104,0.2416836008408251,True,False,479.3399999999965,-209.38000000000463,0.7964255059529981,-0.3478857855310295,0.7964255059529981,0.34788578553102956,61,53,930,810,adverse,0,1.0,,35.0,15,30.0,,540.0,16,240,0.22857142857142856,5,75,-0.0849766026954274
250,long,Long1,1,0,MFEProtect L1,2024-09-16 03:00:00,2024-09-16 13:30:00,58350.03,58093.97,42,630,-11.18801241182287,-0.4388343930585736,False,True,829.3199999999997,-262.02999999999884,1.4212846163061092,-0.4490657502661075,1.4212846163061092,0.44906575026610757,20,41,315,630,same_bar,0,0.0,,10.0,15,15.0,,165.0,1,15,0.023809523809523808,1,15,-0.43878297920326714
251,long,Long1,1,0,MFEProtect L1,2024-09-16 16:45:00,2024-09-17 00:45:00,57810.01,57629.98,32,480,-4.088763279216311,-0.3114166560427844,False,True,599.989999999998,-316.7099999999991,1.037865241677,-0.5478462985908481,1.037865241677,0.5478462985908481,27,0,420,15,same_bar,0,0.0,0.0,3.0,15,15.0,15.0,60.0,11,165,0.34375,4,60,-0.13887025636375247
252,short,Short1,1,0,Exit S1,2024-09-17 15:30:00,2024-09-18 18:00:00,60931.98,60749.24397,106,1590,3.1069506083411733,0.3008037928673435,True,False,1757.1800000000003,-329.0199999999968,2.8838386673139462,-0.5399791702157009,2.8838386673139462,0.5399791702157009,97,1,1470,30,same_bar,0,0.0,1.0,12.0,15,15.0,30.0,195.0,6,90,0.05660377358490566,4,60,-0.1545329726688638
253,short,Short1,1,0,MFEProtect S1,2024-09-18 18:30:00,2024-09-18 20:45:00,60385.48,60230.04,9,135,5.214686043917511,0.2580771986869123,True,False,911.8000000000028,-574.5199999999968,1.509965640746754,-0.9514207720133993,1.5099656407467539,0.9514207720133993,5,0,90,15,same_bar,0,0.0,0.0,2.0,15,15.0,15.0,45.0,3,45,0.3333333333333333,3,45,-0.3401645561151412
254,short,Short1,1,0,MFEProtect S1,2024-09-19 00:45:00,2024-09-19 02:15:00,62225.97,62086.67,6,90,2.213088421597836,0.2243637805023235,True,False,670.9700000000012,-90.02999999999884,1.0782796957604697,-0.1446823569001798,1.0782796957604697,0.14468235690017983,2,0,45,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
255,short,Short1,1,0,OutsideStop Short1,2024-09-19 09:45:00,2024-09-19 17:00:00,62271.98,63428.03,29,435,-22.295596226122136,-1.8226169092749656,False,True,29.9800000000032,-1522.8999999999942,0.0481436434171568,-2.4455621934616407,0.0481436434171568,2.4455621934616407,4,28,75,435,adverse,0,4.0,1.0,,15,75.0,30.0,,29,435,1.0,29,435,-1.1260635505174479
256,short,Short2,2,0,OutsideStop Short2,2024-09-19 09:45:00,2024-09-19 17:00:00,62271.98,63428.03,29,435,-89.17917004375154,-1.8226169092749656,False,True,29.9800000000032,-1522.8999999999942,0.0481436434171568,-2.4455621934616407,0.0481436434171568,2.4455621934616407,4,28,75,435,adverse,0,4.0,1.0,,15,75.0,30.0,,29,435,1.0,29,435,-1.1260635505174479
257,short,Short3,3,0,OutsideStop Short3,2024-09-19 13:30:00,2024-09-19 17:00:00,62909.98,63428.03,14,210,-40.28804736651374,-0.8167524673239779,False,True,219.9800000000032,-884.8999999999942,0.3496742488234827,-1.4066130683875502,0.3496742488234827,1.4066130683875502,0,13,15,210,same_bar,0,0.0,1.0,,15,15.0,30.0,,14,210,1.0,14,210,-0.5095489505117322
258,short,Short2,2,0,MFEProtect S2,2024-09-20 09:45:00,2024-09-20 15:30:00,63467.97,63280.02,23,345,12.104651939757158,0.2970131804636011,True,False,914.0699999999996,-232.02999999999884,1.4402067688630968,-0.3655859798257276,1.4402067688630968,0.3655859798257276,16,4,255,75,same_bar,0,0.0,,12.0,15,15.0,,195.0,6,90,0.2608695652173913,5,75,-0.13756807830258935
259,short,Short1,1,0,Exit S1,2024-09-20 04:15:00,2024-09-22 22:30:00,63861.98,63670.45397,265,3975,3.06826502763839,0.3008083311142107,True,False,1511.9800000000032,-172.00999999999476,2.367574572539096,-0.2693464875345154,2.367574572539096,0.26934648753451546,54,3,825,60,same_bar,0,0.0,,11.0,15,15.0,,180.0,1,15,0.0037735849056603774,1,15,-0.08253737200130118
260,short,Short1,1,0,Exit S1,2024-09-23 03:30:00,2024-09-24 19:45:00,64499.97,64306.53,161,2415,6.143458321424382,0.300809264626789,True,False,1799.9700000000012,-0.0299999999988358,2.7906524607685883,-4.651164953849722e-05,2.7906524607685883,4.651164953849722e-05,89,0,1350,15,same_bar,0,0.0,,2.0,15,15.0,,45.0,0,0,0.0,0,0,0.0
261,short,Short1,1,0,Exit S1,2024-09-24 22:15:00,2024-09-26 10:15:00,64415.96,64222.77203,144,2160,6.146257097625899,0.3008091427597614,True,False,1745.9599999999991,-402.0299999999989,2.710446293123628,-0.6241155142297016,2.710446293123628,0.6241155142297016,108,12,1635,195,same_bar,0,0.0,12.0,7.0,15,15.0,195.0,120.0,5,75,0.034722222222222224,2,30,-0.1666077785691611
262,short,Short1,1,0,NoProgress S1,2024-09-26 14:15:00,2024-09-27 14:15:00,64695.73,66280.13,96,1440,-57.897666775849714,-2.390460006641515,False,True,375.83000000000175,-1644.2699999999968,0.5809193280607573,-2.541543313600444,0.5809193280607573,2.541543313600444,2,95,45,1440,same_bar,0,0.0,4.0,2.0,15,15.0,75.0,45.0,94,1410,0.9791666666666666,70,1050,-0.9211083420149124
263,short,Short1,1,0,MFEProtect S1,2024-09-27 14:45:00,2024-09-28 02:15:00,66242.63,66062.03,46,690,2.742910300295142,0.2733794283948043,True,False,718.6300000000047,-180.1599999999889,1.0848452122145582,-0.2719698780075442,1.0848452122145582,0.27196987800754424,14,1,225,30,same_bar,0,0.0,,5.0,15,15.0,,90.0,3,45,0.06521739130434782,2,30,-0.11204768490219823
264,long,Long1,1,0,NoProgress L1,2024-09-30 03:00:00,2024-10-01 03:00:00,64430.03,63625.68,96,1440,-29.75931537534161,-1.2484085448974611,False,True,319.9800000000032,-1573.729999999996,0.4966317724824949,-2.4425411566625006,0.4966317724824949,2.4425411566625006,11,81,180,1230,same_bar,0,0.0,22.0,,15,15.0,345.0,,79,1185,0.8229166666666666,76,1140,-1.1869622388539591
265,long,Long2,2,0,MFEProtect L2,2024-10-01 17:30:00,2024-10-01 18:45:00,61813.21,61987.96,5,75,11.381803311545164,0.2827065606203049,True,False,626.7900000000009,-40.900000000001455,1.01400655296821,-0.0661670862911042,1.01400655296821,0.06616708629110421,3,0,60,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
266,long,Long3,3,0,MFEProtect L3,2024-10-01 21:45:00,2024-10-02 09:45:00,61142.04,61271.22,48,720,8.084463114116785,0.2112785245634629,True,False,797.9599999999991,-512.0299999999988,1.30509220824166,-0.8374434349916993,1.30509220824166,0.8374434349916993,38,3,585,60,adverse,0,10.0,0.0,14.0,15,165.0,15.0,225.0,12,180,0.25,12,180,-0.4470178511108462
267,long,Long1,1,0,NoProgress L1,2024-10-01 13:45:00,2024-10-02 13:45:00,62866.83,61349.97,96,1440,-28.294078047372626,-2.412814516017425,False,True,217.16999999999825,-2702.8300000000017,0.3454444895662756,-4.299294238312957,0.3454444895662756,4.299294238312957,0,26,15,405,same_bar,0,0.0,2.0,,15,15.0,45.0,,96,1440,1.0,96,1440,-2.1162678646805246
268,long,Long1,1,0,MFEProtect L1,2024-10-02 19:00:00,2024-10-03 07:45:00,60849.72,60925.97,51,765,1.0306131943609076,0.1253087113630036,True,False,627.4700000000012,-849.7200000000012,1.0311797654944037,-1.3964238455000304,1.0311797654944035,1.3964238455000304,35,2,540,45,same_bar,0,0.0,0.0,24.0,15,15.0,15.0,375.0,18,270,0.35294117647058826,6,90,-0.4220333488980932
269,long,Long2,2,0,MFEProtect L2,2024-10-02 22:15:00,2024-10-03 08:00:00,60566.03,60539.96,39,585,-3.6479299283981215,-0.0430439307314678,False,True,911.1600000000036,-36.02999999999884,1.504407668787278,-0.059488792644984,1.504407668787278,0.05948879264498406,22,38,345,585,same_bar,0,0.0,,2.0,15,15.0,,45.0,1,15,0.02564102564102564,1,15,-0.04299439801486171
270,long,Long1,1,0,MFEProtect L1,2024-10-03 15:00:00,2024-10-03 16:15:00,60210.39,60213.97,5,75,-0.3468810058717185,0.0059458176570492,False,True,571.1399999999994,-122.38999999999942,0.9485738258795524,-0.2032705650968203,0.9485738258795524,0.20327056509682034,3,0,60,15,same_bar,0,0.0,,2.0,15,15.0,,45.0,1,15,0.2,1,15,-0.07736206325852368
271,short,Short1,1,0,MFEProtect S1,2024-10-04 20:00:00,2024-10-05 05:45:00,62319.98,62149.5,39,585,5.485186894449738,0.2743063097852882,True,False,630.7200000000012,-164.86999999999534,1.0120670770433513,-0.2645540001777846,1.0120670770433513,0.26455400017778463,27,2,420,45,same_bar,0,0.0,,12.0,15,15.0,,195.0,6,90,0.15384615384615385,5,75,-0.06124306629537261
272,short,Short1,1,0,NoProgress S1,2024-10-06 15:00:00,2024-10-07 15:00:00,62638.67,63773.53,96,1440,-42.67943098331728,-1.779515733251713,False,True,336.66999999999825,-1839.520000000004,0.537479483520321,-2.9367162489241934,0.537479483520321,2.9367162489241934,26,92,405,1395,same_bar,0,0.0,17.0,26.0,15,15.0,270.0,405.0,80,1200,0.8333333333333334,65,975,-1.0186028055832002
273,long,Long1,1,0,NoProgress L1,2024-10-09 19:30:00,2024-10-10 19:30:00,61107.52,59685.98,96,1440,-27.1600782575982,-2.3262930650761016,False,True,214.1600000000035,-2161.519999999997,0.3504642309162661,-3.5372405883923896,0.3504642309162661,3.5372405883923896,63,89,960,1350,same_bar,0,0.0,4.0,,15,15.0,75.0,,85,1275,0.8854166666666666,40,600,-0.7371577565730181
274,long,Long2,2,0,TP L2,2024-10-10 18:30:00,2024-10-14 14:00:00,59242.03,65457.97,366,5490,479.3966668709783,10.492449364074808,True,False,6257.970000000001,-74.08999999999651,10.563395616254205,-0.1250632363543189,10.563395616254205,0.1250632363543189,365,0,5490,15,same_bar,0,0.0,,1.0,15,15.0,,30.0,0,0,0.0,0,0,0.0
275,short,Short2,2,0,MFEProtect S2,2024-10-15 17:00:00,2024-10-15 22:15:00,66845.95,66828.03,21,315,-0.4392952110746979,0.0268150954023216,False,True,715.3099999999977,-544.9400000000023,1.070087267815025,-0.8152176758651831,1.070087267815025,0.8152176758651831,16,4,255,75,same_bar,0,0.0,4.0,13.0,15,15.0,75.0,210.0,8,120,0.38095238095238093,4,60,-0.22797940638139558
276,short,Short1,1,0,MFEProtect S1,2024-10-15 14:00:00,2024-10-16 01:15:00,67356.08,67482.66,45,675,-2.6770841414853823,-0.1875741116310503,False,True,2556.07,-140.80999999999767,3.79486157745522,-0.2090531396720202,3.7948615774552197,0.2090531396720202,3,44,60,675,same_bar,0,0.0,,0.0,15,15.0,,15.0,1,15,0.022222222222222223,1,15,-0.1878820738974163
277,short,Short1,1,0,Exit S1,2024-10-16 10:30:00,2024-10-17 15:30:00,67563.97,67361.338,116,1740,3.15405517323762,0.3008135022496194,True,False,897.9700000000012,-860.0299999999988,1.3290663648095296,-1.2729121749358403,1.3290663648095296,1.2729121749358405,109,4,1650,75,adverse,0,11.0,2.0,11.0,15,180.0,45.0,180.0,61,915,0.5258620689655172,27,405,-0.32823198130164366
278,short,Short2,2,0,Exit S2,2024-10-16 10:30:00,2024-10-17 15:30:00,67563.97,67361.338,116,1740,12.615765949017424,0.3008135022496194,True,False,897.9700000000012,-860.0299999999988,1.3290663648095296,-1.2729121749358403,1.3290663648095296,1.2729121749358405,109,4,1650,75,adverse,0,11.0,2.0,11.0,15,180.0,45.0,180.0,61,915,0.5258620689655172,27,405,-0.32823198130164366
279,short,Short1,1,0,NoProgress S1,2024-10-18 06:30:00,2024-10-19 06:30:00,68099.22,68378.02,96,1440,-10.657489676432458,-0.4077333622705126,False,True,456.5099999999948,-900.7799999999988,0.6703601010407971,-1.322746427932653,0.6703601010407971,1.322746427932653,24,48,375,735,same_bar,0,0.0,29.0,20.0,15,15.0,450.0,315.0,70,1050,0.7291666666666666,66,990,-0.5738318294981937
280,short,Short1,1,0,MFEProtect S1,2024-10-21 01:30:00,2024-10-21 05:15:00,69317.96,69126.03,15,225,5.7587301916389295,0.2776522823602079,True,False,729.4500000000116,-53.26999999998952,1.052324678914399,-0.0768487705062144,1.052324678914399,0.07684877050621443,5,0,90,15,same_bar,0,0.0,,3.0,15,15.0,,60.0,0,0,0.0,0,0,0.0
281,long,Long1,1,0,MFEProtect L1,2024-10-21 16:30:00,2024-10-22 00:00:00,67170.06,67288.59,30,450,3.356467629338571,0.1764625489392157,True,False,771.1100000000006,-135.02000000000407,1.1479965925294702,-0.2010121771515524,1.1479965925294702,0.20101217715155248,12,6,195,105,same_bar,0,0.0,,1.0,15,15.0,,30.0,0,0,0.0,0,0,0.0
282,long,Long1,1,0,MFEProtect L1,2024-10-22 08:30:00,2024-10-22 15:15:00,67124.97,67215.97,27,405,2.37966619283528,0.1355680307939089,True,False,568.3699999999953,-480.79000000000815,0.846734084201446,-0.7162610277516819,0.846734084201446,0.7162610277516819,25,20,390,315,same_bar,0,0.0,3.0,10.0,15,15.0,60.0,165.0,13,195,0.48148148148148145,6,90,-0.23254673048929997
283,long,Long1,1,0,MFEProtect L1,2024-10-23 09:15:00,2024-10-23 14:00:00,66352.04,66536.96,19,285,5.801575739351486,0.278695274478391,True,False,558.1100000000006,-247.0399999999936,0.8411346508713231,-0.3723171133848991,0.8411346508713231,0.37231711338489915,17,12,270,195,same_bar,0,0.0,,17.0,15,15.0,,270.0,2,30,0.10526315789473684,2,30,-0.08612395338559176
284,long,Long1,1,0,TP L1,2024-10-23 18:15:00,2024-10-24 21:00:00,65626.25,68525.96,107,1605,52.40588238683832,4.418521551970445,True,False,2928.75,-32.25,4.462772137673568,-0.0491419211062646,4.462772137673568,0.04914192110626464,106,0,1605,15,same_bar,0,0.0,,1.0,15,15.0,,30.0,0,0,0.0,0,0,0.0
285,long,Long1,1,0,TP L1,2024-10-25 23:15:00,2024-10-28 12:15:00,65835.70999999999,68923.05,244,3660,111.77508951373687,4.689461084265689,True,False,3112.2800000000134,-95.70999999999184,4.727343260974954,-0.145377030186189,4.727343260974954,0.14537703018618903,243,0,3660,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
286,short,Short1,1,0,OutsideStop Short1,2024-10-28 19:30:00,2024-10-29 16:45:00,69765.72,72739.47,85,1275,-52.13830422332552,-4.088220604301906,False,True,337.9300000000076,-3158.020000000004,0.4843782877894868,-4.526607049995333,0.4843782877894868,4.526607049995333,2,84,45,1275,same_bar,0,0.0,9.0,,15,15.0,150.0,,77,1155,0.9058823529411765,77,1155,-1.850836786877008
287,short,Short2,2,0,OutsideStop Short2,2024-10-29 03:45:00,2024-10-29 16:45:00,70938.11,72739.47,52,780,-124.73536414041573,-2.476454667596561,False,True,100.27999999999884,-1985.6300000000049,0.1413626610576442,-2.799101921379079,0.14136266105764422,2.799101921379079,15,51,240,780,same_bar,0,0.0,11.0,,15,15.0,180.0,,50,750,0.9615384615384616,37,555,-0.6920178730445437
288,long,Long1,1,0,MFEProtect L1,2024-10-31 20:15:00,2024-11-01 15:30:00,70193.78,69945.68000000001,77,1155,-9.3017821989665,-0.3534501205092355,False,True,1439.1699999999985,-1363.7799999999988,2.050281378207582,-1.9428786995087013,2.050281378207582,1.9428786995087013,72,22,1095,345,same_bar,0,0.0,1.0,10.0,15,15.0,30.0,165.0,49,735,0.6363636363636364,45,675,-0.8074152811295352
289,long,Long1,1,0,MFEProtect L1,2024-11-01 19:15:00,2024-11-02 14:15:00,69054.02,69151.16,76,1140,1.2487600317454457,0.1406724764177358,True,False,860.3499999999913,-199.52000000000407,1.2459086379040514,-0.2889332148946637,1.2459086379040514,0.2889332148946637,27,8,420,135,same_bar,0,0.0,,0.0,15,15.0,,15.0,2,30,0.02631578947368421,2,30,-0.12679927975229321
290,long,Long1,1,0,NoProgress L1,2024-11-02 23:30:00,2024-11-03 23:30:00,69249.02,68796.94,96,1440,-16.43924191775584,-0.6528323433313554,False,True,141.97999999999593,-1770.290000000008,0.2050281722398323,-2.55641162864111,0.20502817223983233,2.55641162864111,1,63,30,960,same_bar,0,0.0,9.0,,15,15.0,150.0,,92,1380,0.9583333333333334,83,1245,-1.1096576748918545
291,long,Long1,1,0,TP L1,2024-11-04 17:15:00,2024-11-05 16:30:00,67798.03,70143.97,93,1395,81.59928246722158,3.4601890349911457,True,False,2779.8800000000047,-963.0299999999988,4.100237130783895,-1.4204395024457184,4.100237130783895,1.4204395024457184,92,17,1395,270,same_bar,0,0.0,13.0,29.0,15,15.0,210.0,450.0,18,270,0.1935483870967742,11,165,-0.31880064296197985
292,short,Short1,1,0,OutsideStop Short1,2024-11-06 00:45:00,2024-11-06 03:00:00,71096.01,74057.42,9,135,-50.43521022117631,-3.998802550777492,False,True,490.0099999999948,-3903.990000000005,0.6892229254496769,-5.491152035114215,0.6892229254496769,5.491152035114215,1,8,30,135,adverse,0,1.0,4.0,1.0,15,30.0,75.0,30.0,7,105,0.7777777777777778,6,90,-1.697856984419488
293,long,TrendLong,0,1,Reverse to RevShort,2024-11-06 03:45:00,2024-11-06 04:00:00,74348.56,74385.08,1,15,1.5656376626335806,0.0491199829559585,True,False,338.41999999999825,-436.5599999999977,0.4551803020798228,-0.5871801686542385,0.4551803020798228,0.5871801686542385,0,0,15,15,same_bar,0,0.0,0.0,,15,15.0,15.0,,0,0,0.0,0,0,0.0
294,short,RevShort,0,-2,MFEProtect RevShort,2024-11-06 04:00:00,2024-11-07 14:00:00,74385.08,74757.61,136,2040,-64.17549490889398,-0.4983171612896631,False,True,1728.770000000004,-2014.9199999999985,2.324081657235569,-2.7087690165823552,2.324081657235569,2.7087690165823552,15,66,240,1005,same_bar,0,0.0,0.0,3.0,15,15.0,15.0,60.0,96,1440,0.7058823529411765,85,1275,-0.9285359207787348
295,short,Short1,1,0,OutsideStop Short1,2024-11-07 18:00:00,2024-11-07 18:45:00,76043.97,76604.04,3,45,-9.179086636066616,-0.7311233193445066,False,True,23.970000000001164,-675.0200000000041,0.0315212369896011,-0.8876706463379069,0.031521236989601104,0.8876706463379069,0,2,15,45,same_bar,0,0.0,1.0,,15,15.0,30.0,,3,45,1.0,3,45,-0.5935601030123324
296,short,Short1,1,0,MFEProtect S1,2024-11-08 18:45:00,2024-11-09 05:30:00,76811.97,76590.03,43,645,3.003246294799512,0.2897766197506479,True,False,675.9700000000012,-388.0200000000041,0.880032109578756,-0.5051556417574032,0.880032109578756,0.5051556417574032,29,3,450,60,same_bar,0,0.0,3.0,5.0,15,15.0,60.0,90.0,4,60,0.09302325581395349,4,60,-0.2308592007209287
297,short,Short2,2,0,MFEProtect S2,2024-11-10 09:45:00,2024-11-10 21:15:00,79367.97,79560.04,46,690,-13.134813395371909,-0.2414151626871863,False,True,894.8399999999965,-1702.020000000004,1.127457335748913,-2.1444670942194994,1.127457335748913,2.1444670942194994,44,33,675,510,same_bar,0,0.0,2.0,43.0,15,15.0,45.0,660.0,40,600,0.8695652173913043,32,480,-0.5917538271421036
298,short,Short3,3,0,MFEProtect S3,2024-11-10 18:30:00,2024-11-10 22:15:00,80721.87,80849.76,15,225,-9.08997369717546,-0.1581822877396277,False,True,2248.7399999999907,-778.1300000000047,2.785787792081614,-0.9639642887361316,2.785787792081614,0.9639642887361315,9,14,150,225,same_bar,0,0.0,14.0,2.0,15,15.0,225.0,45.0,1,15,0.06666666666666667,1,15,-0.1583957358767929
299,short,Short1,1,0,NoProgress S1,2024-11-10 03:30:00,2024-11-11 03:30:00,77347.57,81380.03,96,1440,-124.67733082891134,-4.9550977064029,False,True,209.57000000000696,-4382.429999999993,0.2709458099330166,-5.665892283364549,0.2709458099330166,5.665892283364549,1,88,30,1335,same_bar,0,0.0,3.0,,15,15.0,60.0,,93,1395,0.96875,93,1395,-3.230452148088339
300,short,Short1,1,0,MFEProtect S1,2024-11-11 04:00:00,2024-11-11 09:00:00,81573.99,81440.66,20,300,1.4943575198252463,0.1637142920993151,True,False,1141.9900000000052,-7.6599999999889405,1.3999437810998396,-0.0093902480435111,1.3999437810998396,0.0093902480435111,6,3,105,60,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
301,short,Short1,1,0,MFEProtect S1,2024-11-11 12:15:00,2024-11-11 13:15:00,82117.96,81874.03,4,60,3.06100405307468,0.297933300705977,True,False,657.7700000000041,-232.0399999999936,0.8010062597755765,-0.282569123733704,0.8010062597755765,0.282569123733704,3,1,60,30,same_bar,0,0.0,,2.0,15,15.0,,45.0,2,30,0.5,2,30,-0.13577419604674512
302,long,TrendLong,0,1,Reverse to RevShort,2024-11-11 16:00:00,2024-11-11 20:00:00,84768.03,87146.01,16,240,324.5425248245305,2.8052793016423605,True,False,2406.3899999999994,-936.1900000000024,2.838794295443694,-1.1044140108010088,2.838794295443694,1.1044140108010088,15,2,240,45,same_bar,0,0.0,0.0,9.0,15,15.0,15.0,150.0,8,120,0.5,5,75,-0.37771757819545504
